Domain Code,Domain,Area Code ,Area,Element Code,Element,Item Code ,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,hg/An,2718,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,hg/An,2696,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,tonnes,1151935,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,tonnes,1133037,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,tonnes,1133800,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,tonnes,1126869,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,tonnes,1145103,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,tonnes,1101972,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,tonnes,1109214,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,tonnes,1118531,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,tonnes,1056912,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,tonnes,1049261,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,tonnes,1068900,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,tonnes,1000374.4,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,tonnes,957787,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,tonnes,842122,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,tonnes,694634.2,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,tonnes,771766.9,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,tonnes,791284.3,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,tonnes,739830,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,tonnes,809220,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,tonnes,779820,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,tonnes,732280,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,tonnes,747890,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2000,2000,Head,4425605,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2001,2001,Head,4258700,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2002,2002,Head,4332000,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2003,2003,Head,4209863,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2004,2004,Head,4197270,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2005,2005,Head,4077964,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2006,2006,Head,4045189,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2007,2007,Head,3960248,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2008,2008,Head,3822943,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2009,2009,Head,3811491,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2010,2010,Head,3830530,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2011,2011,Head,3559433,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2012,2012,Head,3409984,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2013,2013,Head,3007558,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2014,2014,Head,2511789,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2015,2015,Head,2629150,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2016,2016,Head,2750692,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2017,2017,Head,2561312,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2018,2018,Head,2768190,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2019,2019,Head,2729600,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2020,2020,Head,2694340,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,21111.01,"Meat of cattle with the bone, fresh or chilled",2021,2021,Head,2774540,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2000,2000,hg/An,2602,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2001,2001,hg/An,2660,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2002,2002,hg/An,2617,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2003,2003,hg/An,2676,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2004,2004,hg/An,2727,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2005,2005,hg/An,2699,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2006,2006,hg/An,2742,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2007,2007,hg/An,2821,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2008,2008,hg/An,2763,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2009,2009,hg/An,2749,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2010,2010,hg/An,2784,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2011,2011,hg/An,2796,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2012,2012,hg/An,2782,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2013,2013,hg/An,2786,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2014,2014,hg/An,2739,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2015,2015,hg/An,2907,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2016,2016,hg/An,2845,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2017,2017,hg/An,2853,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2018,2018,hg/An,2890,A,Official figure
QCL,Crops and livestock products,380,Italy,5417,Yield/Carcass Weight,F1806,"Beef and Buffalo Meat, primary",2019,2019,hg/An,2826,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2000,2000,tonnes,1153402,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2001,2001,tonnes,1134083,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2002,2002,tonnes,1135791,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2003,2003,tonnes,1128221,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2004,2004,tonnes,1148278,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2005,2005,tonnes,1108062,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2006,2006,tonnes,1110299,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2007,2007,tonnes,1122591,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2008,2008,tonnes,1059314,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2009,2009,tonnes,1055003,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2010,2010,tonnes,1075333,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2011,2011,tonnes,1011018.4,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2012,2012,tonnes,981660,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2013,2013,tonnes,853980,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2014,2014,tonnes,709427.2,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2015,2015,tonnes,788277.3,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2016,2016,tonnes,809655.8,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2017,2017,tonnes,756421,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2018,2018,tonnes,831548,A,Official figure
QCL,Crops and livestock products,380,Italy,5510,Production,F1806,"Beef and Buffalo Meat, primary",2019,2019,tonnes,801096.9,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2000,2000,Head,4433051,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2001,2001,Head,4263700,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2002,2002,Head,4340131,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2003,2003,Head,4215778,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2004,2004,Head,4210150,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2005,2005,Head,4105920,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2006,2006,Head,4049811,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2007,2007,Head,3978846,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2008,2008,Head,3833459,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2009,2009,Head,3838286,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2010,2010,Head,3862184,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2011,2011,Head,3616030,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2012,2012,Head,3528637,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2013,2013,Head,3065128,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2014,2014,Head,2589777,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2015,2015,Head,2711665,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2016,2016,Head,2845552,A,Official figure
QCL,Crops and livestock products,380,Italy,5320,Producing Animals/Slaughtered,F1806,"Beef and Buffalo Meat, primary",2017,2017,Head,2651010,A,Official figure
